age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary,Income_predicted
49,4,9,13,6,9,4,4,0,1506,0,35,39,<=50K,
41,6,11,9,2,5,0,4,1,0,2179,40,39,<=50K,
20,4,15,10,4,0,3,4,0,0,0,30,39,<=50K,
49,4,11,9,2,10,0,4,1,0,0,40,39,>50K,
37,7,9,13,4,9,2,4,1,0,0,40,39,<=50K,
18,4,2,8,4,11,3,4,0,0,0,8,39,<=50K,
61,4,11,9,2,12,0,4,1,0,0,40,39,>50K,
26,4,11,9,2,5,0,4,1,0,0,48,39,<=50K,
66,4,9,13,6,7,1,4,1,0,0,12,39,<=50K,
68,4,12,14,4,9,1,4,0,3273,0,40,39,<=50K,
27,1,11,9,2,10,5,4,0,0,0,40,39,<=50K,
66,6,15,10,2,4,0,4,1,0,0,7,39,<=50K,
28,4,0,6,4,7,4,4,0,0,0,15,39,<=50K,
25,3,11,9,4,7,4,2,0,0,0,40,39,<=50K,
46,4,15,10,2,13,0,4,1,0,0,48,39,<=50K,
62,3,9,13,2,7,0,4,1,0,0,40,39,<=50K,
35,4,11,9,4,6,3,4,1,0,1974,40,39,<=50K,
26,6,11,9,4,4,3,4,1,0,0,60,39,<=50K,
40,4,11,9,5,6,1,4,0,0,0,40,39,<=50K,
31,4,15,10,4,3,1,4,1,0,0,45,15,<=50K,
52,4,11,9,6,13,1,4,1,0,0,40,39,<=50K,
61,6,11,9,2,7,0,2,1,0,0,12,39,<=50K,
39,7,1,7,2,2,0,4,1,0,0,40,39,<=50K,
25,4,11,9,4,7,3,4,0,114,0,40,39,<=50K,
47,4,9,13,2,12,0,4,1,0,0,48,39,<=50K,
33,4,9,13,2,6,0,3,1,0,0,40,6,<=50K,
26,4,11,9,2,0,0,4,1,0,0,45,39,<=50K,
39,6,11,9,2,3,0,4,1,0,0,16,39,<=50K,
33,4,12,14,2,3,0,4,1,7298,0,45,39,>50K,
46,0,15,10,2,3,0,2,1,0,0,40,39,<=50K,
27,4,15,10,5,0,4,4,0,0,0,20,39,<=50K,
48,4,11,9,2,9,0,4,1,7298,0,40,39,>50K,
29,6,1,7,2,7,5,4,0,0,0,5,39,<=50K,
40,4,9,13,4,11,3,4,1,0,0,40,39,<=50K,
24,4,9,13,4,11,3,2,1,0,0,40,39,<=50K,
55,4,9,13,2,3,0,3,1,0,1579,35,18,<=50K,
25,4,7,12,4,2,1,4,1,0,0,30,39,<=50K,
36,4,15,10,2,2,0,4,1,0,0,50,39,<=50K,
26,6,11,9,2,3,0,4,1,0,0,45,39,<=50K,
37,4,11,9,2,5,0,4,1,0,0,44,39,>50K,
23,6,1,7,4,2,3,4,1,0,0,50,25,<=50K,
25,4,9,13,2,9,0,4,1,0,0,60,39,<=50K,
36,7,11,9,0,0,3,2,0,0,0,40,39,<=50K,
37,6,15,10,2,2,0,4,1,0,0,70,27,<=50K,
39,5,7,12,2,11,0,4,1,5178,0,48,39,>50K,
35,4,8,11,4,2,3,2,1,0,0,40,39,<=50K,
33,4,1,7,4,5,3,2,1,0,0,40,39,<=50K,
31,4,15,10,4,2,1,4,1,0,0,46,39,<=50K,
49,4,15,10,2,9,0,4,1,0,0,22,39,<=50K,
34,6,9,13,0,13,1,4,1,0,0,50,27,<=50K,
40,4,11,9,2,13,0,1,1,0,0,60,38,<=50K,
27,4,15,10,6,0,4,4,0,0,0,40,39,<=50K,
50,6,10,16,2,9,0,4,1,0,0,23,39,<=50K,
38,4,2,8,4,6,1,2,0,0,0,50,39,<=50K,
55,7,9,13,0,3,4,2,1,0,0,40,39,<=50K,
49,6,5,4,2,7,0,4,1,0,0,70,21,<=50K,
40,4,9,13,3,7,1,3,1,0,0,40,25,<=50K,
42,4,8,11,0,12,1,4,0,0,0,30,39,<=50K,
27,4,9,13,4,0,3,1,0,0,0,50,24,<=50K,
30,7,11,9,2,10,0,4,1,0,0,40,39,>50K,
70,3,10,16,2,7,0,4,1,0,0,20,39,>50K,
40,4,0,6,4,7,4,2,0,0,0,40,39,<=50K,
43,6,9,13,5,2,4,4,1,0,0,35,39,<=50K,
24,4,11,9,4,7,1,4,0,0,0,40,39,<=50K,
22,3,5,4,4,7,3,4,1,0,0,40,39,<=50K,
38,4,9,13,2,11,0,4,1,0,0,60,39,>50K,
32,4,8,11,2,11,0,4,1,0,0,50,39,>50K,
33,4,8,11,5,10,1,4,0,0,0,40,39,<=50K,
27,4,15,10,4,11,1,4,1,0,0,50,39,<=50K,
31,4,11,9,0,3,1,4,1,0,0,50,39,<=50K,
29,4,12,14,2,9,5,1,0,0,0,40,16,>50K,
49,4,4,3,2,7,0,4,1,0,2603,40,11,<=50K,
61,3,9,13,4,7,1,4,1,0,0,7,39,>50K,
46,4,9,13,2,11,0,4,1,0,0,50,10,>50K,
37,4,1,7,2,2,0,4,1,0,0,40,39,<=50K,
56,0,9,13,2,0,0,4,1,0,0,40,39,>50K,
26,6,11,9,2,0,0,4,1,0,0,40,39,<=50K,
31,4,15,10,4,0,4,2,0,0,0,35,39,<=50K,
36,4,11,9,2,7,5,1,0,0,0,40,35,<=50K,
52,4,0,6,2,5,0,4,1,0,0,45,39,<=50K,
40,4,15,10,0,2,1,4,1,0,0,60,39,<=50K,
21,4,11,9,3,3,2,4,0,0,0,60,39,<=50K,
63,4,0,6,5,6,1,2,1,0,0,40,39,<=50K,
30,4,9,13,2,11,0,4,1,0,0,20,29,<=50K,
50,4,9,13,2,3,0,4,1,0,0,60,39,<=50K,
41,4,12,14,2,3,0,4,1,0,0,45,39,<=50K,
23,4,11,9,5,6,4,4,0,0,0,48,39,<=50K,
52,4,11,9,2,11,0,2,1,0,2377,40,39,<=50K,
17,3,1,7,4,7,3,2,0,0,0,20,39,<=50K,
46,4,8,11,0,12,4,2,0,0,625,40,39,<=50K,
26,4,15,10,2,0,5,4,0,0,0,42,39,<=50K,
30,4,15,10,2,2,0,4,1,0,1740,40,39,<=50K,
23,4,15,10,0,3,1,4,1,0,0,50,39,<=50K,
21,7,15,10,4,0,3,1,0,0,0,12,39,<=50K,
39,4,11,9,2,13,0,4,1,0,0,55,39,<=50K,
37,1,8,11,2,10,0,2,1,0,0,40,39,<=50K,
40,6,12,14,2,3,0,4,1,99999,0,50,39,>50K,
38,4,15,10,0,0,4,2,0,0,0,20,39,<=50K,
47,4,9,13,2,11,0,4,1,4064,0,60,39,<=50K,
62,7,9,13,0,9,1,4,1,14084,0,40,39,>50K,
32,4,1,7,0,7,4,4,0,0,0,15,39,<=50K,
32,4,0,6,4,2,4,4,1,0,0,40,39,<=50K,
27,4,15,10,4,7,3,2,0,0,0,30,39,<=50K,
53,5,9,13,2,11,0,4,1,0,0,45,39,>50K,
28,6,4,3,2,5,0,4,1,0,0,25,25,<=50K,
47,4,14,15,2,3,0,4,1,0,0,45,39,>50K,
23,4,15,10,4,10,3,2,0,0,0,40,39,<=50K,
70,5,15,10,2,3,0,4,1,0,0,30,39,<=50K,
41,7,9,13,2,3,0,1,1,0,0,40,39,<=50K,
43,7,12,14,4,9,1,4,1,0,0,45,39,<=50K,
65,4,11,9,0,11,4,4,0,0,0,25,27,<=50K,
40,6,11,9,2,2,0,4,1,0,1672,40,39,<=50K,
64,6,11,9,2,3,0,4,1,0,0,45,39,>50K,
40,4,15,10,0,3,1,4,1,0,0,45,39,<=50K,
43,4,9,13,0,3,1,4,1,0,0,35,39,<=50K,
50,0,11,9,2,0,0,4,1,0,0,48,39,<=50K,
32,6,9,13,4,9,3,2,0,2174,0,60,27,<=50K,
32,4,1,7,2,4,0,4,1,0,0,40,39,<=50K,
42,4,1,7,0,11,4,4,1,1506,0,50,25,<=50K,
30,4,15,10,4,3,1,4,0,0,0,40,8,<=50K,
45,7,11,9,2,2,0,4,1,0,0,40,39,<=50K,
42,4,10,16,2,9,0,4,1,0,1902,50,39,>50K,
24,4,7,12,4,6,3,4,1,0,0,40,39,<=50K,
43,4,9,13,0,11,1,4,0,0,0,50,39,<=50K,
35,4,11,9,4,6,1,4,0,0,0,40,39,<=50K,
36,3,11,9,3,7,4,2,1,0,0,50,39,<=50K,
38,0,11,9,4,0,4,4,0,0,0,40,39,<=50K,
32,1,9,13,0,9,4,4,0,0,0,35,39,<=50K,
50,7,11,9,2,10,0,4,1,0,0,40,39,<=50K,
35,4,11,9,4,7,3,4,1,0,0,40,39,<=50K,
30,4,12,14,4,0,1,4,0,0,0,40,9,<=50K,
61,7,4,3,2,13,0,4,1,0,0,40,39,<=50K,
27,4,9,13,4,0,3,4,1,0,0,38,39,<=50K,
61,4,11,9,4,6,1,2,0,0,0,40,39,<=50K,
18,4,4,3,4,5,2,4,1,0,0,40,25,<=50K,
31,1,11,9,2,10,0,4,1,0,0,40,39,>50K,
31,4,9,13,0,9,1,4,1,0,0,60,39,<=50K,
20,4,11,9,4,7,1,2,0,0,0,40,39,<=50K,
35,4,2,8,2,13,0,4,1,0,0,40,39,<=50K,
51,4,11,9,4,2,1,2,1,0,0,40,39,<=50K,
55,4,14,15,2,3,0,4,1,99999,0,40,39,>50K,
59,4,11,9,6,8,1,4,0,0,0,40,39,<=50K,
22,4,0,6,4,7,3,4,0,0,0,40,39,<=50K,
60,0,15,10,6,3,1,4,0,0,0,40,8,<=50K,
49,0,11,9,2,2,0,4,1,0,0,40,39,>50K,
21,4,11,9,4,5,3,4,0,0,0,40,39,<=50K,
64,4,4,3,0,2,1,4,1,0,0,40,39,<=50K,
63,4,11,9,4,2,1,4,1,0,0,40,39,<=50K,
27,0,9,13,4,3,1,4,0,0,0,40,39,<=50K,
23,4,9,13,4,7,3,2,0,0,0,30,39,<=50K,
41,7,11,9,0,3,4,4,0,0,0,45,39,<=50K,
18,3,2,8,4,7,3,2,1,0,0,25,39,<=50K,
40,4,11,9,2,2,5,4,0,7298,0,40,39,>50K,
17,4,0,6,4,7,3,4,0,0,1602,12,39,<=50K,
34,6,15,10,4,2,1,4,1,0,1504,60,39,<=50K,
30,4,14,15,2,9,5,4,0,0,0,45,39,>50K,
29,4,12,14,4,3,1,1,1,0,0,60,39,<=50K,
52,4,9,13,2,3,0,4,1,0,0,40,39,>50K,
57,0,15,10,2,3,0,4,1,0,0,40,39,>50K,
38,4,9,13,4,12,1,4,0,0,0,45,39,<=50K,
61,4,15,10,6,0,2,4,0,0,0,40,39,<=50K,
38,4,9,13,2,3,0,4,1,15024,0,65,39,>50K,
51,4,11,9,2,6,0,2,1,0,0,40,39,>50K,
40,4,9,13,2,0,0,4,1,0,0,40,25,<=50K,
41,1,15,10,2,0,0,4,1,0,0,40,39,>50K,
28,4,5,4,2,4,0,4,1,0,0,40,25,<=50K,
59,4,15,10,2,11,0,4,1,0,0,40,39,<=50K,
32,7,9,13,4,9,3,4,0,0,0,40,39,<=50K,
30,4,7,12,4,6,1,4,1,0,0,48,39,<=50K,
33,4,8,11,5,2,1,4,1,0,2444,42,39,>50K,
20,4,15,10,4,0,3,4,0,0,0,10,39,<=50K,
27,3,15,10,0,7,1,4,0,0,0,40,39,<=50K,
32,6,11,9,2,13,0,4,1,0,0,48,39,<=50K,
35,4,11,9,2,13,5,2,0,0,0,40,39,<=50K,
27,4,1,7,4,2,1,4,1,0,0,45,39,<=50K,
40,4,9,13,2,9,0,4,1,0,0,46,39,>50K,
34,4,8,11,2,11,0,4,1,0,0,40,39,<=50K,
34,1,7,12,2,9,0,4,1,0,0,40,39,>50K,
38,4,15,10,4,2,3,4,0,0,0,25,39,<=50K,
28,4,11,9,2,7,0,3,1,0,0,40,39,<=50K,
65,4,15,10,2,5,0,4,1,0,0,27,39,<=50K,
61,4,15,10,4,12,3,4,1,0,0,16,39,<=50K,
18,4,1,7,4,11,3,4,0,0,0,25,39,<=50K,
35,5,9,13,2,11,3,4,1,5178,0,50,39,>50K,
68,3,11,9,6,7,1,4,0,0,0,20,39,<=50K,
25,4,15,10,2,3,0,4,1,0,0,50,39,<=50K,
48,4,14,15,0,11,1,4,1,0,0,13,39,<=50K,
19,4,15,10,4,0,1,4,0,0,0,40,39,<=50K,
43,4,9,13,4,3,1,2,0,0,0,50,39,>50K,
54,4,9,13,2,2,0,4,1,0,0,45,39,>50K,
47,6,9,13,0,11,1,4,1,0,0,50,39,<=50K,
25,4,8,11,4,0,1,4,0,4865,0,40,39,<=50K,
30,4,7,12,2,2,0,4,1,0,0,40,39,<=50K,
67,3,15,10,2,7,0,4,1,0,0,8,39,<=50K,
35,4,11,9,0,5,4,4,0,0,0,40,39,<=50K,
26,4,15,10,2,11,0,4,1,0,0,18,39,<=50K,
61,4,11,9,2,11,0,4,1,0,0,40,39,<=50K,
54,4,11,9,0,7,4,4,1,0,0,32,39,<=50K,
50,4,2,8,2,11,0,1,1,0,0,40,0,>50K,
32,4,6,5,5,6,4,4,0,0,0,40,3,<=50K,
34,4,11,9,0,6,1,4,0,0,0,25,39,<=50K,
28,4,1,7,2,4,0,4,1,0,0,40,39,<=50K,
22,4,11,9,4,7,3,4,0,0,0,19,39,<=50K,
58,4,1,7,2,7,0,4,1,0,0,20,39,<=50K,
27,4,4,3,4,7,1,4,1,0,0,75,25,<=50K,
62,4,9,13,2,12,0,4,1,0,0,38,39,<=50K,
36,5,9,13,4,12,1,4,1,27828,0,55,39,>50K,
21,1,15,10,4,0,1,4,0,594,0,4,39,<=50K,
41,4,12,14,2,9,5,4,0,0,0,45,8,<=50K,
28,4,15,10,2,6,0,4,1,0,0,45,39,<=50K,
33,4,9,13,2,5,0,4,1,0,0,40,39,<=50K,
54,4,9,13,2,3,0,4,1,0,0,45,39,>50K,
19,4,15,10,4,11,3,0,0,0,1721,25,39,<=50K,
76,6,5,4,4,4,1,4,1,0,0,30,39,<=50K,
25,3,9,13,2,7,5,4,0,0,0,25,39,<=50K,
40,4,9,13,4,0,1,4,0,0,0,40,39,<=50K,
22,4,1,7,4,11,4,4,0,0,0,30,39,<=50K,
55,4,15,10,0,7,1,4,0,0,0,20,39,<=50K,
51,1,15,10,2,0,5,4,0,0,0,40,39,<=50K,
26,4,4,3,2,5,0,3,1,0,0,40,25,<=50K,
44,4,9,13,4,7,1,4,1,0,0,48,39,<=50K,
65,3,0,6,2,7,0,4,1,0,0,70,39,<=50K,
54,4,11,9,2,3,0,4,1,0,0,40,39,>50K,
34,6,7,12,4,2,1,4,1,0,0,40,39,<=50K,
42,4,11,9,0,0,4,4,1,0,0,40,39,<=50K,
26,4,11,9,4,2,1,4,1,0,0,70,39,<=50K,
39,4,4,3,2,7,0,1,1,0,0,40,30,<=50K,
46,3,1,7,6,7,4,2,0,0,0,40,39,<=50K,
34,4,9,13,4,7,1,4,1,0,0,40,7,<=50K,
59,4,11,9,0,2,1,4,1,0,0,40,39,<=50K,
34,4,15,10,2,6,0,4,1,0,0,45,39,>50K,
62,3,11,9,2,7,5,4,0,5178,0,40,34,>50K,
51,4,11,9,2,2,0,4,1,0,0,20,39,<=50K,
34,4,15,10,2,5,0,4,1,0,0,40,39,>50K,
47,4,9,13,5,9,4,4,0,0,0,50,39,<=50K,
30,6,8,11,0,2,1,4,1,0,0,49,39,<=50K,
38,4,11,9,5,11,1,4,1,0,0,60,39,<=50K,
45,4,9,13,2,9,5,1,0,5178,0,40,30,>50K,
23,4,15,10,4,3,1,4,0,0,0,35,39,<=50K,
22,4,2,8,4,5,1,4,1,0,0,40,39,<=50K,
31,4,11,9,4,2,2,4,1,0,0,40,39,<=50K,
19,4,3,2,4,5,2,4,1,0,0,52,25,<=50K,
28,4,9,13,2,11,5,2,0,15024,0,45,39,>50K,
27,4,15,10,4,0,3,4,1,0,0,30,39,<=50K,
46,5,9,13,2,11,0,4,1,0,0,55,39,<=50K,
27,4,11,9,0,5,1,4,1,0,0,40,39,<=50K,
25,4,0,6,2,7,5,4,0,0,0,40,39,<=50K,
34,5,15,10,2,2,0,4,1,0,0,70,39,<=50K,
33,4,11,9,4,6,4,4,1,0,0,40,39,<=50K,
36,4,15,10,4,2,1,4,0,0,0,40,39,<=50K,
30,4,5,4,2,2,0,4,1,0,0,48,39,<=50K,
23,4,15,10,2,11,5,4,0,0,0,47,39,<=50K,
36,4,4,3,3,2,2,4,1,0,0,32,25,<=50K,
29,4,9,13,4,9,1,4,0,0,0,45,39,<=50K,
50,6,15,10,2,4,0,4,1,7688,0,40,39,>50K,
19,4,2,8,4,5,1,4,1,0,0,40,39,<=50K,
52,0,11,9,2,6,0,4,1,0,0,40,39,>50K,
22,4,8,11,4,0,1,4,0,0,0,40,39,<=50K,
60,4,15,10,2,2,0,4,1,0,0,40,39,<=50K,
19,4,1,7,4,7,1,2,1,0,0,40,39,<=50K,
59,6,11,9,2,4,0,4,1,0,0,20,39,<=50K,
36,4,11,9,4,13,2,4,1,0,0,50,39,<=50K,
25,4,11,9,4,2,3,4,1,0,0,40,4,<=50K,
49,4,5,4,0,2,1,4,1,0,0,70,39,<=50K,
25,6,11,9,4,7,4,4,0,0,0,30,39,<=50K,
50,4,1,7,0,7,4,4,0,0,0,40,39,<=50K,
44,4,7,12,0,9,1,4,0,0,0,43,39,<=50K,
28,3,11,9,5,7,4,4,0,0,0,40,39,<=50K,
33,4,15,10,2,11,0,4,1,0,0,20,39,<=50K,
40,5,9,13,5,2,3,4,1,0,0,50,39,<=50K,
56,4,15,10,2,3,0,4,1,0,0,45,39,<=50K,
56,6,15,10,2,3,0,4,1,0,0,50,39,>50K,
23,4,9,13,4,9,3,4,1,0,0,42,39,<=50K,
38,3,11,9,0,7,4,2,0,0,0,40,39,<=50K,
67,4,5,4,2,2,0,4,1,0,0,24,39,<=50K,
54,7,8,11,2,10,0,4,1,0,0,40,39,<=50K,
50,1,11,9,4,7,1,2,0,0,0,40,39,<=50K,
59,4,5,4,2,6,0,4,1,0,0,40,39,<=50K,
51,4,1,7,6,5,4,2,0,0,0,40,39,<=50K,
30,4,11,9,5,3,4,4,0,0,0,29,39,<=50K,
64,3,11,9,6,7,1,4,0,0,0,20,39,<=50K,
61,3,9,13,4,7,1,4,0,0,0,45,39,<=50K,
47,4,8,11,2,0,0,4,1,4064,0,40,39,<=50K,
78,6,15,10,2,2,0,4,1,0,0,3,39,>50K,
24,6,11,9,0,2,1,4,1,0,0,50,39,<=50K,
27,4,1,7,5,4,2,4,1,0,0,40,33,<=50K,
55,6,11,9,2,4,0,4,1,0,0,60,39,<=50K,
36,3,15,10,4,7,1,4,1,0,0,30,39,<=50K,
31,6,7,12,2,2,1,4,1,0,0,50,39,>50K,
26,4,11,9,2,6,0,4,1,0,0,96,39,<=50K,
59,3,7,12,2,7,0,4,1,0,0,35,39,>50K,
53,4,11,9,2,13,0,4,1,0,0,60,39,>50K,
24,1,15,10,4,0,1,4,0,0,0,40,39,<=50K,
24,4,15,10,5,9,3,4,1,0,0,54,39,<=50K,
36,4,11,9,0,3,4,4,0,0,0,50,39,<=50K,
53,4,11,9,0,6,4,2,1,0,0,32,39,<=50K,
75,5,11,9,6,11,2,1,1,0,0,35,39,>50K,
46,5,15,10,2,11,0,4,1,0,0,40,39,<=50K,
56,5,11,9,2,11,0,4,1,0,1902,40,39,>50K,
29,4,11,9,2,5,0,2,1,0,0,40,39,<=50K,
60,4,6,5,2,6,0,4,1,0,0,49,39,<=50K,
58,4,11,9,6,11,1,4,1,0,0,38,39,<=50K,
67,6,11,9,2,4,0,4,1,0,0,55,39,<=50K,
35,4,15,10,2,9,0,4,1,7688,0,38,39,>50K,
39,6,15,10,2,4,0,4,1,0,0,80,39,<=50K,
54,3,15,10,2,7,0,4,1,0,0,50,39,<=50K,
63,6,14,15,2,9,0,4,1,0,0,30,39,<=50K,
47,4,1,7,0,7,1,4,0,0,0,38,39,<=50K,
55,4,11,9,5,6,1,4,1,4865,0,45,39,<=50K,
49,4,1,7,2,11,5,4,0,0,0,40,39,<=50K,
39,4,8,11,2,6,0,4,1,5178,0,40,39,>50K,
25,4,8,11,4,7,4,0,0,0,0,40,39,<=50K,
35,4,8,11,0,9,3,2,1,0,0,40,39,<=50K,
23,1,11,9,0,0,3,4,0,0,0,40,4,<=50K,
48,4,15,10,0,5,3,4,1,2176,0,40,39,<=50K,
55,6,9,13,2,3,5,4,0,0,0,25,39,<=50K,
33,6,11,9,2,2,0,4,1,0,0,50,39,<=50K,
24,4,9,13,4,0,3,4,1,2202,0,30,39,<=50K,
32,1,7,12,2,10,0,4,1,0,0,56,8,>50K,
24,7,9,13,4,9,1,4,0,0,0,20,39,<=50K,
44,5,9,13,2,3,0,4,1,99999,0,70,39,>50K,
27,4,9,13,2,0,0,4,1,0,0,45,39,<=50K,
39,4,7,12,2,12,0,4,1,0,0,40,9,>50K,
26,1,0,6,2,7,0,4,1,0,0,40,39,<=50K,
34,4,12,14,2,3,0,4,1,0,0,40,39,>50K,
38,4,12,14,2,9,0,4,1,99999,0,65,39,>50K,
41,7,12,14,2,9,0,4,1,0,0,75,39,>50K,
73,3,9,13,2,7,0,1,1,0,0,5,40,<=50K,
32,5,11,9,2,11,0,4,1,0,0,50,39,<=50K,
56,1,12,14,2,3,0,2,1,0,0,40,39,>50K,
59,4,9,13,2,3,0,4,1,0,1977,50,39,>50K,
44,4,15,10,2,11,0,4,1,0,0,60,39,>50K,
35,4,9,13,4,11,3,1,1,0,1590,40,35,<=50K,
52,4,11,9,2,6,0,3,1,3781,0,40,3,<=50K,
30,4,15,10,4,9,3,4,1,3325,0,50,39,<=50K,
23,4,9,13,2,11,0,4,1,0,0,40,39,<=50K,
43,4,11,9,4,0,4,4,0,8614,0,43,39,>50K,
38,4,11,9,4,0,4,4,0,0,0,35,39,<=50K,
68,4,0,6,2,11,0,4,1,0,0,16,39,<=50K,
41,4,12,14,4,3,1,4,1,27828,0,50,39,>50K,
42,6,15,10,4,9,1,4,1,0,0,40,39,<=50K,
48,3,6,5,5,7,1,0,0,0,0,20,39,<=50K,
19,4,11,9,0,7,1,4,0,0,0,40,39,<=50K,
31,4,1,7,3,5,1,1,1,0,0,40,18,<=50K,
40,5,7,12,2,2,0,4,1,0,2377,50,39,<=50K,
32,4,9,13,4,12,1,1,0,0,0,40,30,<=50K,
51,5,11,9,0,3,1,4,1,14084,0,40,39,>50K,
44,1,9,13,2,9,0,4,1,0,0,40,39,>50K,
23,4,9,13,4,11,3,4,0,0,0,30,8,<=50K,
30,3,1,7,2,7,0,4,1,0,0,35,39,<=50K,
24,4,11,9,2,4,0,4,1,0,0,60,39,<=50K,
34,4,11,9,2,11,0,4,1,0,0,60,39,<=50K,
17,4,1,7,4,5,3,4,1,0,0,12,27,<=50K,
61,4,12,14,2,9,0,1,1,0,0,45,18,>50K,
30,1,9,13,4,3,3,4,1,0,0,40,39,<=50K,
45,4,9,13,4,2,1,4,1,0,0,40,39,<=50K,
22,4,8,11,4,0,3,4,0,0,0,40,39,<=50K,
49,4,15,10,2,7,0,4,1,0,0,40,39,<=50K,
39,4,7,12,6,0,4,4,0,0,0,45,39,<=50K,
39,3,11,9,2,7,0,2,1,0,0,40,39,<=50K,
34,4,15,10,4,0,2,4,0,0,0,40,39,<=50K,
52,1,15,10,2,3,0,4,1,0,0,40,39,>50K,
24,4,8,11,4,0,1,4,0,0,0,40,39,<=50K,
38,4,9,13,2,9,0,4,1,0,0,45,39,>50K,
19,4,1,7,4,6,3,4,1,0,0,40,39,<=50K,
24,4,11,9,4,7,1,4,0,0,0,30,39,<=50K,
25,4,7,12,4,7,3,4,1,0,0,43,39,<=50K,
71,4,5,4,6,13,1,4,1,0,0,10,39,<=50K,
27,4,11,9,2,9,5,2,0,0,0,40,39,<=50K,
28,4,8,11,4,12,1,2,0,0,0,40,39,<=50K,
54,4,8,11,2,10,0,2,1,15024,0,38,22,>50K,
49,4,11,9,2,7,0,2,1,0,0,40,39,<=50K,
36,4,11,9,3,7,4,4,0,0,0,25,39,<=50K,
57,4,11,9,6,13,4,4,1,0,0,50,39,<=50K,
56,0,12,14,2,3,0,4,1,0,0,40,32,>50K,
41,4,0,6,4,11,3,4,0,0,0,40,39,<=50K,
26,4,11,9,4,5,3,4,1,0,0,40,39,<=50K,
61,4,0,6,2,2,0,4,1,0,0,48,39,<=50K,
50,3,15,10,0,7,4,4,1,0,0,40,39,<=50K,
24,4,11,9,4,6,1,4,1,0,0,45,39,<=50K,
44,4,1,7,4,7,1,4,0,0,0,40,39,<=50K,
38,7,12,14,4,9,2,4,0,0,0,40,39,<=50K,
61,3,5,4,6,7,1,2,0,0,0,40,39,<=50K,
25,4,9,13,4,11,3,4,1,0,0,50,39,<=50K,
34,4,11,9,2,11,0,4,1,0,0,70,39,<=50K,
38,4,15,10,4,13,1,4,1,0,0,40,39,<=50K,
42,4,11,9,2,2,0,4,1,0,0,55,39,<=50K,
17,3,0,6,4,7,3,2,1,0,0,20,39,<=50K,
48,4,5,4,2,6,0,4,1,0,0,40,39,<=50K,
38,4,12,14,2,9,0,4,1,0,0,40,39,>50K,
55,7,8,11,6,9,4,4,0,6849,0,40,39,<=50K,
41,6,11,9,0,4,2,4,1,0,0,20,39,<=50K,
45,4,4,3,4,6,3,4,0,0,0,35,39,<=50K,
49,4,5,4,4,6,1,1,1,0,0,45,24,<=50K,
19,4,15,10,4,7,1,4,1,0,0,20,39,<=50K,
39,4,9,13,2,0,0,4,1,0,0,45,39,<=50K,
43,4,15,10,4,7,1,4,1,2174,0,45,39,<=50K,
42,4,15,10,2,3,0,4,1,0,0,65,39,<=50K,
30,4,7,12,4,9,1,2,0,0,0,25,39,<=50K,
61,1,12,14,0,9,1,4,0,0,0,70,39,<=50K,
48,4,12,14,2,3,0,4,1,15024,0,40,39,>50K,
27,4,4,3,2,5,0,4,1,0,0,45,25,<=50K,
24,4,11,9,2,11,0,4,1,0,0,48,39,<=50K,
41,4,2,8,0,13,1,4,1,0,0,84,39,>50K,
42,4,11,9,6,13,4,4,1,0,0,40,39,<=50K,
34,4,9,13,4,9,3,4,0,0,0,15,39,<=50K,
22,3,6,5,4,7,4,2,0,0,0,36,39,<=50K,
47,4,11,9,0,3,4,4,0,0,0,43,39,<=50K,
50,4,11,9,4,0,1,4,1,0,1980,40,39,<=50K,
38,4,9,13,2,2,0,4,1,0,0,45,39,<=50K,
31,4,11,9,2,9,0,4,1,0,0,55,39,>50K,
44,4,15,10,2,0,5,4,0,0,0,45,39,>50K,
34,4,15,10,2,2,0,4,1,0,1651,38,39,<=50K,
52,4,11,9,0,6,1,2,1,14344,0,40,39,>50K,
68,4,15,10,0,11,1,4,0,0,0,20,39,<=50K,
22,4,11,9,4,0,3,4,0,0,0,40,25,<=50K,
42,4,9,13,4,3,1,4,0,0,0,35,39,<=50K,
37,4,11,9,2,2,0,4,1,0,0,35,39,<=50K,
36,6,11,9,2,4,0,4,1,0,0,35,39,<=50K,
38,4,15,10,0,0,4,4,0,0,0,30,39,<=50K,
72,8,11,9,2,7,0,4,1,0,0,55,39,<=50K,
40,4,4,3,2,7,0,4,1,0,0,40,25,<=50K,
55,4,8,11,2,2,0,4,1,0,0,50,17,>50K,
52,4,9,13,5,0,4,4,0,0,1092,40,39,<=50K,
29,4,9,13,2,11,0,4,1,3103,0,45,39,>50K,
41,4,15,10,2,9,0,2,1,0,0,4,39,<=50K,
29,4,9,13,4,0,1,4,0,0,0,45,39,<=50K,
24,4,9,13,4,11,1,4,0,0,0,20,39,<=50K,
46,6,14,15,2,9,0,4,1,0,0,45,39,>50K,
44,4,11,9,2,3,0,4,1,0,0,60,39,>50K,
17,4,0,6,4,11,3,2,0,0,0,15,39,<=50K,
35,4,8,11,0,7,4,4,0,0,0,35,39,<=50K,
36,4,6,5,4,5,3,4,1,0,0,40,39,<=50K,
24,4,1,7,2,6,0,4,1,0,0,60,39,<=50K,
38,6,9,13,2,4,0,4,1,0,0,99,39,<=50K,
19,4,1,7,4,11,1,4,0,0,0,40,15,<=50K,
